index,action,object,filename,full_path,gt_path,Exp1_Context_LastInput_KLD,Exp1_Context_LastInput_SIM,Exp1_Context_LastInput_NSS,Exp2_Context_AvgOutput_KLD,Exp2_Context_AvgOutput_SIM,Exp2_Context_AvgOutput_NSS,Exp3_Context_Top1_Raw_KLD,Exp3_Context_Top1_Raw_SIM,Exp3_Context_Top1_Raw_NSS,Exp4_Context_Top1_Obj_KLD,Exp4_Context_Top1_Obj_SIM,Exp4_Context_Top1_Obj_NSS,Exp5_Context_Top1_Adapt_KLD,Exp5_Context_Top1_Adapt_SIM,Exp5_Context_Top1_Adapt_NSS,Exp6_Context_PLSP_KLD,Exp6_Context_PLSP_SIM,Exp6_Context_PLSP_NSS,Exp7_EgoOnly_LastInput_KLD,Exp7_EgoOnly_LastInput_SIM,Exp7_EgoOnly_LastInput_NSS,Exp8_EgoOnly_AvgOutput_KLD,Exp8_EgoOnly_AvgOutput_SIM,Exp8_EgoOnly_AvgOutput_NSS,Exp9_EgoOnly_Top1_Raw_KLD,Exp9_EgoOnly_Top1_Raw_SIM,Exp9_EgoOnly_Top1_Raw_NSS,Exp10_EgoOnly_Top1_Obj_KLD,Exp10_EgoOnly_Top1_Obj_SIM,Exp10_EgoOnly_Top1_Obj_NSS,Exp11_EgoOnly_Top1_Adapt_KLD,Exp11_EgoOnly_Top1_Adapt_SIM,Exp11_EgoOnly_Top1_Adapt_NSS,Exp12_EgoOnly_PLSP_KLD,Exp12_EgoOnly_PLSP_SIM,Exp12_EgoOnly_PLSP_NSS,top_token_text,exo_filename,Exp1_Context_KLD,Exp1_Context_SIM,Exp1_Context_NSS,Exp2_Context_KLD,Exp2_Context_SIM,Exp2_Context_NSS,Exp3_Context_KLD,Exp3_Context_SIM,Exp3_Context_NSS,Exp4_Context_KLD,Exp4_Context_SIM,Exp4_Context_NSS,Exp5_Context_KLD,Exp5_Context_SIM,Exp5_Context_NSS,Exp6_Context_KLD,Exp6_Context_SIM,Exp6_Context_NSS,Exp7_EgoOnly_KLD,Exp7_EgoOnly_SIM,Exp7_EgoOnly_NSS,Exp8_EgoOnly_KLD,Exp8_EgoOnly_SIM,Exp8_EgoOnly_NSS,Exp9_EgoOnly_KLD,Exp9_EgoOnly_SIM,Exp9_EgoOnly_NSS,Exp10_EgoOnly_KLD,Exp10_EgoOnly_SIM,Exp10_EgoOnly_NSS,Exp11_EgoOnly_KLD,Exp11_EgoOnly_SIM,Exp11_EgoOnly_NSS,Exp12_EgoOnly_KLD,Exp12_EgoOnly_SIM,Exp12_EgoOnly_NSS
314,eat,apple,apple_003284.jpg,/root/AGD20K/Seen/testset/egocentric/eat/apple/apple_003284.jpg,/root/AGD20K/Seen/testset/GT/eat/apple/apple_003284.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5998975038528442,0.26337990164756775,-0.22336968779563904,0.5857946872711182,0.5669123530387878,0.4913422763347626,0.5239928364753723,0.6043167114257812,0.5323470234870911,0.07935450226068497,0.8494536280632019,0.850189208984375,0.07935450226068497,0.8494536280632019,0.850189208984375,0.11244127154350281,0.8327896595001221,0.8499463200569153,1.608064889907837,0.26076817512512207,-0.24376441538333893,0.532159149646759,0.5955750942230225,0.5288858413696289,0.5585992336273193,0.5828869342803955,0.4863334894180298,0.07388987392187119,0.853533923625946,0.8559901714324951,0.07388987392187119,0.853533923625946,0.8559901714324951,0.10752874612808228,0.8362619280815125,0.8562187552452087
323,eat,banana,banana_002174.jpg,/root/AGD20K/Seen/testset/egocentric/eat/banana/banana_002174.jpg,/root/AGD20K/Seen/testset/GT/eat/banana/banana_002174.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.919051170349121,0.19053885340690613,-0.27075332403182983,0.8664548397064209,0.462635338306427,0.23351368308067322,0.5978356003761292,0.5842113494873047,0.5865738987922668,0.14193010330200195,0.7971086502075195,0.9554380774497986,0.13604901731014252,0.7967482209205627,0.9531434774398804,0.14193010330200195,0.7971086502075195,0.9554380774497986,2.0428876876831055,0.18101927638053894,-0.2963116765022278,1.067850112915039,0.3896864950656891,-0.025246137753129005,0.7264014482498169,0.5271210670471191,0.37732842564582825,0.1311245709657669,0.8062993884086609,0.9675238132476807,0.13058608770370483,0.8010345101356506,0.9583388566970825,0.1311245709657669,0.8062993884086609,0.9675238132476807
335,eat,broccoli,broccoli_001036.jpg,/root/AGD20K/Seen/testset/egocentric/eat/broccoli/broccoli_001036.jpg,/root/AGD20K/Seen/testset/GT/eat/broccoli/broccoli_001036.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162588357925415,0.11438161879777908,-0.29187947511672974,1.3365533351898193,0.29809004068374634,0.8206874132156372,1.012664794921875,0.38306695222854614,1.0606153011322021,0.06606611609458923,0.8744984269142151,1.9173924922943115,0.055764034390449524,0.882649838924408,1.892618179321289,0.06606611609458923,0.8744984269142151,1.9173924922943115,3.4615726470947266,0.10199658572673798,-0.32821816205978394,1.6182103157043457,0.2508925497531891,0.383349746465683,1.4295308589935303,0.27719688415527344,0.4916122257709503,0.1115165501832962,0.8294243216514587,1.9342498779296875,0.1115165501832962,0.8294243216514587,1.9342498779296875,0.1115165501832962,0.8294243216514587,1.9342498779296875
340,eat,carrot,carrot_001443.jpg,/root/AGD20K/Seen/testset/egocentric/eat/carrot/carrot_001443.jpg,/root/AGD20K/Seen/testset/GT/eat/carrot/carrot_001443.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.335663318634033,0.03041663020849228,-0.31018930673599243,2.094620704650879,0.18055160343647003,1.4561165571212769,1.5117138624191284,0.2857379913330078,2.175469398498535,0.828496515750885,0.46440744400024414,2.6615617275238037,0.828496515750885,0.46440744400024414,2.6615617275238037,0.828496515750885,0.46440744400024414,2.6615617275238037,4.014195919036865,0.03693276271224022,-0.31010550260543823,2.410405158996582,0.14329694211483002,0.7874770164489746,2.211095094680786,0.1618376225233078,0.9847649931907654,0.8304871320724487,0.4699416756629944,2.8966763019561768,0.8304871320724487,0.4699416756629944,2.8966763019561768,0.8304871320724487,0.4699416756629944,2.8966763019561768
342,eat,hot_dog,hot_dog_000208.jpg,/root/AGD20K/Seen/testset/egocentric/eat/hot_dog/hot_dog_000208.jpg,/root/AGD20K/Seen/testset/GT/eat/hot_dog/hot_dog_000208.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8812508583068848,0.08290605992078781,-0.24911537766456604,1.5479907989501953,0.24993294477462769,0.3140634596347809,0.941137433052063,0.4159250557422638,1.1296488046646118,0.1636839509010315,0.7885419726371765,2.2481133937835693,0.48394015431404114,0.6091858148574829,2.181490182876587,0.1636839509010315,0.7885419726371765,2.2481133937835693,2.846257209777832,0.08747123926877975,-0.2819674611091614,1.706523060798645,0.21827392280101776,0.15078264474868774,1.3379037380218506,0.3049464821815491,0.7513924837112427,0.2227586805820465,0.758094310760498,2.1678411960601807,0.4598282277584076,0.6328966617584229,2.1135571002960205,0.2227586805820465,0.758094310760498,2.1678411960601807
349,eat,orange,orange_001193.jpg,/root/AGD20K/Seen/testset/egocentric/eat/orange/orange_001193.jpg,/root/AGD20K/Seen/testset/GT/eat/orange/orange_001193.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06897234916687,0.09773669391870499,-0.505996823310852,2.204660415649414,0.16541151702404022,-0.35606467723846436,1.0650526285171509,0.38628754019737244,0.9920068979263306,0.6838135123252869,0.6242985129356384,1.3722689151763916,0.6954666376113892,0.6232786774635315,1.369374394416809,0.6838135123252869,0.6242985129356384,1.3722689151763916,3.087468385696411,0.09751813113689423,-0.5225107073783875,1.5153368711471558,0.2620986998081207,0.14226824045181274,1.119261384010315,0.3653944432735443,0.8135582208633423,0.6712468862533569,0.6301753520965576,1.3462128639221191,0.6838319897651672,0.628839910030365,1.3431519269943237,0.6712468862533569,0.6301753520965576,1.3462128639221191
350,hit,axe,axe_000108.jpg,/root/AGD20K/Seen/testset/egocentric/hit/axe/axe_000108.jpg,/root/AGD20K/Seen/testset/GT/hit/axe/axe_000108.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8233511447906494,0.15620453655719757,-0.2593652307987213,2.172421455383301,0.19390001893043518,-0.3432387411594391,2.561099052429199,0.17653895914554596,-0.3218598961830139,1.3275266885757446,0.3267970085144043,0.30322644114494324,1.3275266885757446,0.3267970085144043,0.30322644114494324,1.649709939956665,0.2933146059513092,0.1931009143590927,2.8242568969726562,0.15394216775894165,-0.27939993143081665,2.339651584625244,0.19109326601028442,-0.3823614716529846,2.271777629852295,0.18408836424350739,-0.38540560007095337,1.4728577136993408,0.2768459916114807,0.12409168481826782,1.4728577136993408,0.2768459916114807,0.12409168481826782,1.7819844484329224,0.2405620664358139,0.0034367020707577467
364,hit,baseball_bat,baseball_bat_001882.jpg,/root/AGD20K/Seen/testset/egocentric/hit/baseball_bat/baseball_bat_001882.jpg,/root/AGD20K/Seen/testset/GT/hit/baseball_bat/baseball_bat_001882.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2063510417938232,0.08270861208438873,-0.18158763647079468,2.477739095687866,0.12387620657682419,0.07881029695272446,2.519312858581543,0.11493796110153198,-0.004025071393698454,1.895464539527893,0.1861087530851364,0.5491207838058472,2.1837034225463867,0.1444760113954544,0.29280707240104675,1.895464539527893,0.1861087530851364,0.5491207838058472,3.060875177383423,0.0893380418419838,-0.1390596628189087,2.5182483196258545,0.12061402201652527,0.0242987759411335,2.363844156265259,0.13189652562141418,0.2788931429386139,1.7537063360214233,0.20975938439369202,0.7594178318977356,1.8824816942214966,0.1876087635755539,0.7881166934967041,1.7537063360214233,0.20975938439369202,0.7594178318977356
375,hit,hammer,hammer_000323.jpg,/root/AGD20K/Seen/testset/egocentric/hit/hammer/hammer_000323.jpg,/root/AGD20K/Seen/testset/GT/hit/hammer/hammer_000323.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.486769199371338,0.05237407609820366,-0.24453461170196533,3.2073628902435303,0.07747980207204819,-0.41540956497192383,2.992246150970459,0.09095916152000427,-0.1288623958826065,2.09788179397583,0.16929790377616882,0.5949851274490356,2.09788179397583,0.16929790377616882,0.5949851274490356,2.079702854156494,0.1714419573545456,0.5906987190246582,3.4648306369781494,0.05211546644568443,-0.2732706665992737,3.130645275115967,0.0828837975859642,-0.32240912318229675,3.5314559936523438,0.0689672976732254,-0.37540435791015625,2.2753489017486572,0.14694687724113464,0.40361785888671875,2.2753489017486572,0.14694687724113464,0.40361785888671875,2.2469208240509033,0.14981062710285187,0.41176745295524597
384,hit,tennis_racket,tennis_racket_000964.jpg,/root/AGD20K/Seen/testset/egocentric/hit/tennis_racket/tennis_racket_000964.jpg,/root/AGD20K/Seen/testset/GT/hit/tennis_racket/tennis_racket_000964.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6146233081817627,0.10498493909835815,-0.10579527169466019,2.947324275970459,0.08059527724981308,-0.5537698268890381,3.9364781379699707,0.034558042883872986,-0.5397101640701294,4.570953369140625,0.01688888855278492,-0.7882311344146729,3.2230515480041504,0.04884061962366104,-0.61424720287323,3.8806581497192383,0.029003474861383438,-0.7080224752426147,2.67938232421875,0.09954369068145752,-0.13248367607593536,2.749305009841919,0.09024755656719208,-0.39329248666763306,2.8186328411102295,0.08426139503717422,-0.39359307289123535,3.9705307483673096,0.028468962758779526,-0.7416553497314453,3.6660830974578857,0.03303558751940727,-0.6766734719276428,3.3020012378692627,0.049379270523786545,-0.5662670135498047
398,hold,axe,axe_001552.jpg,/root/AGD20K/Seen/testset/egocentric/hold/axe/axe_001552.jpg,/root/AGD20K/Seen/testset/GT/hold/axe/axe_001552.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.903110980987549,0.08761118352413177,-0.25979647040367126,1.422609567642212,0.29245978593826294,1.6250094175338745,3.141002893447876,0.07453938573598862,-0.36325281858444214,1.8630249500274658,0.19594162702560425,0.3416329026222229,1.8630249500274658,0.19594162702560425,0.3416329026222229,0.655217170715332,0.5256410241127014,2.2839651107788086,2.955463409423828,0.08633224666118622,-0.27936434745788574,1.38864266872406,0.3025889992713928,1.4908736944198608,1.5988929271697998,0.2610061466693878,1.0974843502044678,1.0178261995315552,0.40087199211120605,2.278978109359741,1.0178261995315552,0.40087199211120605,2.278978109359741,0.46189987659454346,0.6193636059761047,2.4474895000457764
401,hold,badminton_racket,badminton_racket_000004.jpg,/root/AGD20K/Seen/testset/egocentric/hold/badminton_racket/badminton_racket_000004.jpg,/root/AGD20K/Seen/testset/GT/hold/badminton_racket/badminton_racket_000004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.809699058532715,0.015842538326978683,-0.2131156474351883,3.4362270832061768,0.051989708095788956,0.6372534036636353,3.156644344329834,0.06617918610572815,1.0686283111572266,3.291991710662842,0.056144874542951584,1.3711351156234741,3.291991710662842,0.056144874542951584,1.3711351156234741,2.936124801635742,0.07350846379995346,1.7445014715194702,4.457392692565918,0.02137654274702072,-0.12805604934692383,4.129422187805176,0.029446281492710114,0.03961610421538353,3.3824899196624756,0.05482538789510727,0.8332993388175964,3.429778575897217,0.04786432534456253,1.245330810546875,2.570687770843506,0.10317035019397736,3.363929510116577,2.9566597938537598,0.070284403860569,2.6790363788604736
410,hold,baseball_bat,baseball_bat_000595.jpg,/root/AGD20K/Seen/testset/egocentric/hold/baseball_bat/baseball_bat_000595.jpg,/root/AGD20K/Seen/testset/GT/hold/baseball_bat/baseball_bat_000595.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9599356651306152,0.06663330644369125,-0.31068602204322815,2.117790460586548,0.1801101416349411,0.4979354441165924,1.4684147834777832,0.28682053089141846,1.4445098638534546,1.0836946964263916,0.3660232424736023,1.4197005033493042,1.3238427639007568,0.3081526458263397,1.7187660932540894,1.0674810409545898,0.3710878789424896,1.4247958660125732,3.7507824897766113,0.0688466876745224,-0.2771783471107483,2.6782467365264893,0.12373948097229004,-0.26375362277030945,2.0478148460388184,0.19545014202594757,0.6218481659889221,1.2777338027954102,0.3180059492588043,1.2879279851913452,1.2777338027954102,0.3180059492588043,1.2879279851913452,1.244150996208191,0.3271752893924713,1.3257203102111816
425,hold,book,book_000030.jpg,/root/AGD20K/Seen/testset/egocentric/hold/book/book_000030.jpg,/root/AGD20K/Seen/testset/GT/hold/book/book_000030.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249063491821289,0.17548856139183044,-0.21251793205738068,2.330954074859619,0.1834660917520523,-0.2433740645647049,3.020742893218994,0.11008947342634201,-0.2153649926185608,1.9486453533172607,0.19086936116218567,-0.1350921094417572,3.335407018661499,0.08454203605651855,-0.1764218956232071,1.9513442516326904,0.19133581221103668,-0.13239890336990356,2.2206783294677734,0.17422418296337128,-0.2257804423570633,2.170684576034546,0.20429983735084534,-0.25271210074424744,2.4210400581359863,0.2018549144268036,-0.1976243257522583,1.5848848819732666,0.2803545892238617,0.07243366539478302,1.5848848819732666,0.2803545892238617,0.07243366539478302,1.5740437507629395,0.2836407423019409,0.0863659530878067
447,hold,bottle,bottle_001064.jpg,/root/AGD20K/Seen/testset/egocentric/hold/bottle/bottle_001064.jpg,/root/AGD20K/Seen/testset/GT/hold/bottle/bottle_001064.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0105466842651367,0.08727171272039413,-0.3372965157032013,1.5220531225204468,0.2837713658809662,0.9409435391426086,1.1771228313446045,0.4191625714302063,1.175952672958374,0.4890064299106598,0.6200689673423767,1.619152307510376,0.6235911250114441,0.5740313529968262,1.4780921936035156,0.49241527915000916,0.6189098358154297,1.6167047023773193,3.1328821182250977,0.07950837165117264,-0.36717402935028076,1.921314001083374,0.20665456354618073,0.17835816740989685,2.2219340801239014,0.17236672341823578,-0.05003647133708,0.845076322555542,0.45802032947540283,1.0600693225860596,1.2178819179534912,0.3675309717655182,0.6063932776451111,0.8435588479042053,0.4591933488845825,1.0728847980499268
466,hold,bowl,bowl_002825.jpg,/root/AGD20K/Seen/testset/egocentric/hold/bowl/bowl_002825.jpg,/root/AGD20K/Seen/testset/GT/hold/bowl/bowl_002825.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.516575574874878,0.1581401526927948,-0.19529838860034943,1.6824922561645508,0.29565688967704773,-0.08793541043996811,1.5796126127243042,0.35101696848869324,-0.008238142356276512,0.8825727105140686,0.4605213403701782,0.15981683135032654,0.6543014645576477,0.5408609509468079,0.37313058972358704,0.8825727105140686,0.4605213403701782,0.15981683135032654,2.195201873779297,0.19436565041542053,-0.22170254588127136,1.724697232246399,0.2777954936027527,-0.10441127419471741,1.2698149681091309,0.38624870777130127,-0.03101792372763157,0.7804144620895386,0.4936833679676056,0.19573605060577393,0.7804144620895386,0.4936833679676056,0.19573605060577393,0.7804144620895386,0.4936833679676056,0.19573605060577393
489,hold,cup,cup_003729.jpg,/root/AGD20K/Seen/testset/egocentric/hold/cup/cup_003729.jpg,/root/AGD20K/Seen/testset/GT/hold/cup/cup_003729.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.756010055541992,0.11283059418201447,-0.2600405216217041,1.1726300716400146,0.34907031059265137,1.071622610092163,0.6715390086174011,0.5188223123550415,1.6547924280166626,0.516704797744751,0.5793285965919495,1.6829538345336914,0.44164538383483887,0.6296903491020203,1.7189764976501465,0.4387070834636688,0.6293632388114929,1.7156397104263306,2.703835964202881,0.11364687979221344,-0.26681819558143616,1.361987590789795,0.30162686109542847,0.6539186239242554,0.973035991191864,0.40663158893585205,1.3322511911392212,0.5412974953651428,0.5665050745010376,1.7087783813476562,0.5425592064857483,0.5659321546554565,1.7067584991455078,0.47053948044776917,0.6082679033279419,1.7483181953430176
492,hold,fork,fork_000297.jpg,/root/AGD20K/Seen/testset/egocentric/hold/fork/fork_000297.jpg,/root/AGD20K/Seen/testset/GT/hold/fork/fork_000297.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.149433135986328,0.03923511505126953,-0.1610420197248459,3.381349802017212,0.06467992067337036,-0.08169056475162506,2.6140670776367188,0.10152821987867355,0.22388654947280884,1.6240191459655762,0.22576388716697693,1.4064244031906128,1.6240191459655762,0.22576388716697693,1.4064244031906128,1.5262579917907715,0.2425275593996048,1.52621591091156,3.7786693572998047,0.04821718856692314,-0.14639563858509064,3.878067970275879,0.03887227550148964,-0.13539685308933258,3.720972776412964,0.040011875331401825,-0.1312677264213562,2.198866605758667,0.13434429466724396,0.4653925597667694,2.198866605758667,0.13434429466724396,0.4653925597667694,2.087517738342285,0.14539456367492676,0.5512354969978333
513,hold,frisbee,frisbee_002172.jpg,/root/AGD20K/Seen/testset/egocentric/hold/frisbee/frisbee_002172.jpg,/root/AGD20K/Seen/testset/GT/hold/frisbee/frisbee_002172.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.677141785621643,0.2506512999534607,-0.13999779522418976,1.3552426099777222,0.31602662801742554,-0.04028541222214699,1.089080572128296,0.3931925892829895,0.013648719526827335,0.6746678948402405,0.5211513042449951,0.3552524745464325,0.7515650391578674,0.4902963936328888,0.2667243480682373,0.6746678948402405,0.5211513042449951,0.3552524745464325,1.6477617025375366,0.2584160268306732,-0.18874382972717285,1.4415769577026367,0.30889713764190674,-0.09235727787017822,1.286571741104126,0.3640812933444977,-0.09938134253025055,0.6230247020721436,0.5449833869934082,0.38320374488830566,1.2109192609786987,0.35144975781440735,-0.1624492108821869,0.6230247020721436,0.5449833869934082,0.38320374488830566
525,hold,golf_clubs,golf_clubs_001992.jpg,/root/AGD20K/Seen/testset/egocentric/hold/golf_clubs/golf_clubs_001992.jpg,/root/AGD20K/Seen/testset/GT/hold/golf_clubs/golf_clubs_001992.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4138739109039307,0.0836741030216217,-0.1568695604801178,1.8698513507843018,0.18671992421150208,0.7668384313583374,1.3686999082565308,0.2780907452106476,2.281989336013794,1.3044843673706055,0.2919808030128479,2.1943306922912598,1.3044843673706055,0.2919808030128479,2.1943306922912598,1.0654579401016235,0.36619535088539124,2.3221445083618164,3.218625783920288,0.09307001531124115,-0.12754817306995392,2.1100707054138184,0.1489858627319336,0.33544981479644775,1.6486834287643433,0.22020822763442993,1.4760255813598633,1.5034986734390259,0.2464415431022644,1.8651074171066284,1.5034986734390259,0.2464415431022644,1.8651074171066284,1.2248436212539673,0.3201858103275299,2.09621000289917
538,hold,hammer,hammer_002881.jpg,/root/AGD20K/Seen/testset/egocentric/hold/hammer/hammer_002881.jpg,/root/AGD20K/Seen/testset/GT/hold/hammer/hammer_002881.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140207290649414,0.08917093276977539,-0.11227908730506897,2.094299793243408,0.1663038432598114,0.07220607250928879,1.2365493774414062,0.34179335832595825,1.4270341396331787,0.8682931661605835,0.4628679156303406,1.9735064506530762,0.6655269265174866,0.5413721203804016,2.2191739082336426,0.7055153250694275,0.5245162844657898,2.1775550842285156,2.8474676609039307,0.11071918904781342,-0.07132145017385483,2.2881431579589844,0.1462155431509018,0.005584211554378271,1.407122015953064,0.28545376658439636,0.7995172142982483,0.8255003094673157,0.4581327736377716,2.105713367462158,0.630998432636261,0.5396655797958374,2.3567514419555664,0.6560653448104858,0.5280370116233826,2.3171534538269043
553,hold,knife,knife_001072.jpg,/root/AGD20K/Seen/testset/egocentric/hold/knife/knife_001072.jpg,/root/AGD20K/Seen/testset/GT/hold/knife/knife_001072.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.569878339767456,0.05111803114414215,-0.22266972064971924,1.3208411931991577,0.3003196716308594,0.5389799475669861,0.8195686340332031,0.4773944616317749,1.839410662651062,0.9481136798858643,0.4552168548107147,1.7838128805160522,1.690704584121704,0.20648492872714996,0.4006197452545166,0.9226667284965515,0.4448568522930145,1.8079802989959717,3.370877742767334,0.061847057193517685,-0.2715762257575989,1.2834248542785645,0.3096679449081421,0.6788201332092285,0.8110913038253784,0.4728185832500458,1.759881854057312,0.9288643002510071,0.45298072695732117,1.8104721307754517,1.3993011713027954,0.2688520550727844,0.8203842043876648,0.9072858095169067,0.4431152939796448,1.8453150987625122
579,hold,scissors,scissors_001512.jpg,/root/AGD20K/Seen/testset/egocentric/hold/scissors/scissors_001512.jpg,/root/AGD20K/Seen/testset/GT/hold/scissors/scissors_001512.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,hold,skateboard,skateboard_002387.jpg,/root/AGD20K/Seen/testset/egocentric/hold/skateboard/skateboard_002387.jpg,/root/AGD20K/Seen/testset/GT/hold/skateboard/skateboard_002387.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0419323444366455,0.23651450872421265,0.15776608884334564,1.2379555702209473,0.37237465381622314,0.3081548810005188,0.9394004940986633,0.47198575735092163,0.6404962539672852,0.5391622185707092,0.5970838069915771,1.0260549783706665,0.5391622185707092,0.5970838069915771,1.0260549783706665,0.5391622185707092,0.5970838069915771,1.0260549783706665,1.9445178508758545,0.24711768329143524,0.064832404255867,1.621103286743164,0.29769980907440186,0.20559030771255493,1.321304440498352,0.3617268204689026,0.22775036096572876,0.6287379860877991,0.5688305497169495,0.7623774409294128,0.7110029458999634,0.552083432674408,0.7217912673950195,0.6287379860877991,0.5688305497169495,0.7623774409294128
613,hold,skis,skis_002829.jpg,/root/AGD20K/Seen/testset/egocentric/hold/skis/skis_002829.jpg,/root/AGD20K/Seen/testset/GT/hold/skis/skis_002829.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9105467796325684,0.045088086277246475,-0.24845458567142487,2.6815335750579834,0.11523904651403427,-0.15837985277175903,2.7495713233947754,0.15974391996860504,0.06228305771946907,2.6139180660247803,0.10730942338705063,-0.19711486995220184,2.696551561355591,0.12759403884410858,-0.1528809815645218,2.6139180660247803,0.10730942338705063,-0.19711486995220184,3.513737916946411,0.06432998180389404,-0.29756292700767517,2.696897268295288,0.11983060091733932,-0.11839300394058228,2.435772657394409,0.12669973075389862,-0.13470186293125153,1.8267682790756226,0.18644054234027863,0.37251922488212585,2.0345022678375244,0.16030383110046387,0.043808408081531525,1.8267682790756226,0.18644054234027863,0.37251922488212585
622,hold,snowboard,snowboard_001704.jpg,/root/AGD20K/Seen/testset/egocentric/hold/snowboard/snowboard_001704.jpg,/root/AGD20K/Seen/testset/GT/hold/snowboard/snowboard_001704.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82094407081604,0.1063104197382927,-0.2109045833349228,2.266148805618286,0.1529519408941269,-0.12293007969856262,1.6637340784072876,0.250336617231369,0.20713360607624054,1.6143614053726196,0.23645369708538055,0.20007595419883728,1.4778196811676025,0.2627681493759155,0.46735382080078125,1.6143614053726196,0.23645369708538055,0.20007595419883728,2.7193150520324707,0.11732374876737595,-0.22729721665382385,2.675891637802124,0.11341046541929245,-0.15719951689243317,2.100468397140503,0.1859140843153,-0.08282545953989029,1.8633490800857544,0.20393434166908264,-0.040908876806497574,1.9035117626190186,0.21105799078941345,0.001001531956717372,1.8633490800857544,0.20393434166908264,-0.040908876806497574
626,hold,suitcase,suitcase_001236.jpg,/root/AGD20K/Seen/testset/egocentric/hold/suitcase/suitcase_001236.jpg,/root/AGD20K/Seen/testset/GT/hold/suitcase/suitcase_001236.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2394320964813232,0.07002443075180054,-0.011607272550463676,1.9422657489776611,0.20445075631141663,2.5739808082580566,1.578782558441162,0.25830623507499695,3.367997407913208,2.3252031803131104,0.12408264726400375,1.9406229257583618,1.876186728477478,0.19122211635112762,3.089975595474243,2.3252031803131104,0.12408264726400375,1.9406229257583618,3.055997610092163,0.08114202320575714,0.08406753093004227,2.0205280780792236,0.20337066054344177,2.284350633621216,1.691969633102417,0.260459840297699,2.7877895832061768,2.241013526916504,0.14858470857143402,2.5101242065429688,2.241013526916504,0.14858470857143402,2.5101242065429688,2.241013526916504,0.14858470857143402,2.5101242065429688
641,hold,surfboard,surfboard_003369.jpg,/root/AGD20K/Seen/testset/egocentric/hold/surfboard/surfboard_003369.jpg,/root/AGD20K/Seen/testset/GT/hold/surfboard/surfboard_003369.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.274543046951294,0.057816069573163986,-0.20967984199523926,3.010756731033325,0.07575324922800064,-0.13175562024116516,3.205526351928711,0.07440324127674103,-0.18722578883171082,1.9307655096054077,0.1928299516439438,0.5543617606163025,1.9306050539016724,0.19068709015846252,0.7098099589347839,1.9307655096054077,0.1928299516439438,0.5543617606163025,3.302063226699829,0.05853001028299332,-0.23169565200805664,3.019165515899658,0.07311851531267166,-0.13006272912025452,2.4216694831848145,0.13218246400356293,0.1548178493976593,1.243863582611084,0.3366003930568695,1.8460897207260132,1.386031150817871,0.3019435703754425,1.6340287923812866,1.243863582611084,0.3366003930568695,1.8460897207260132
