Layer,Head,Attention_Sum,Layer_Total_Sum
13,17,0.033145614,3.2909985
13,18,0.16403233,3.2909985
13,19,0.029828945,3.2909985
13,20,0.18305375,3.2909985
13,21,0.026998863,3.2909985
13,22,0.0010096089,3.2909985
13,23,0.0067934683,3.2909985
13,24,2.288533e-06,3.2909985
13,25,0.0015177865,3.2909985
13,26,1.3054914e-05,3.2909985
13,27,0.008016316,3.2909985
13,28,0.0008962756,3.2909985
13,29,9.819199e-06,3.2909985
13,30,0.0044723614,3.2909985
13,31,0.09560186,3.2909985
13,32,0.0013844634,3.2909985
13,33,0.004931497,3.2909985
13,34,0.044602055,3.2909985
13,35,0.0035870373,3.2909985
13,36,0.05315676,3.2909985
13,37,0.11799153,3.2909985
13,38,0.041151095,3.2909985
13,39,9.037505e-05,3.2909985
13,40,0.22869202,3.2909985
13,41,0.50145775,3.2909985
13,42,0.0008511953,3.2909985
13,43,0.020579575,3.2909985
13,44,0.097798586,3.2909985
13,45,0.005401468,3.2909985
13,46,0.06139274,3.2909985
13,47,0.0006235916,3.2909985
13,48,0.12464492,3.2909985
13,49,0.04824815,3.2909985
13,50,0.07626429,3.2909985
13,51,0.00015318897,3.2909985
13,52,0.009303143,3.2909985
13,53,0.035906326,3.2909985
13,54,0.19971594,3.2909985
13,55,0.020448927,3.2909985
13,56,2.5641079e-05,3.2909985
13,57,0.013840692,3.2909985
13,58,3.6007527e-06,3.2909985
13,59,0.0011733212,3.2909985
13,60,0.0030907495,3.2909985
13,61,0.0003343971,3.2909985
13,62,0.00012704173,3.2909985
13,63,0.0036963327,3.2909985
14,0,0.5525825,3.2873724
14,1,2.258665e-06,3.2873724
14,2,0.74985063,3.2873724
14,3,0.13319223,3.2873724
14,4,5.2522914e-06,3.2873724
14,5,0.43267745,3.2873724
14,6,0.053734712,3.2873724
14,7,0.45382267,3.2873724
14,8,0.015391748,3.2873724
14,9,2.6946805e-06,3.2873724
14,10,0.004644945,3.2873724
14,11,0.17867196,3.2873724
14,12,0.00011298564,3.2873724
14,13,0.0179803,3.2873724
14,14,4.860509e-05,3.2873724
14,15,0.0011961361,3.2873724
14,16,0.0050860336,3.2873724
14,17,5.925605e-05,3.2873724
14,18,0.00019148242,3.2873724
14,19,0.0024173148,3.2873724
14,20,0.00016495073,3.2873724
14,21,0.0024222762,3.2873724
14,22,0.010931075,3.2873724
14,23,0.006443628,3.2873724
14,24,4.699942e-05,3.2873724
14,25,6.3040294e-05,3.2873724
14,26,0.0012520734,3.2873724
14,27,0.00087515987,3.2873724
14,28,0.0081971185,3.2873724
14,29,0.0001037484,3.2873724
14,30,0.2267242,3.2873724
14,31,0.026670925,3.2873724
14,32,7.9554975e-06,3.2873724
14,33,1.7020375e-10,3.2873724
14,34,1.02730824e-10,3.2873724
14,35,0.00037079802,3.2873724
14,36,1.0000012e-11,3.2873724
14,37,5.586943e-07,3.2873724
14,38,4.7581653e-07,3.2873724
14,39,8.764164e-05,3.2873724
14,40,5.407769e-05,3.2873724
14,41,7.109938e-07,3.2873724
14,42,0.0011931666,3.2873724
14,43,0.0005984433,3.2873724
14,44,1.778134e-05,3.2873724
14,45,0.0133646345,3.2873724
14,46,8.789035e-07,3.2873724
14,47,0.00021782874,3.2873724
14,48,0.007657349,3.2873724
14,49,0.123109095,3.2873724
14,50,0.09158857,3.2873724
14,51,0.0004192943,3.2873724
14,52,0.081225395,3.2873724
14,53,0.03704012,3.2873724
14,54,0.0042905845,3.2873724
14,55,0.011845339,3.2873724
14,56,0.008841133,3.2873724
14,57,0.0050062616,3.2873724
14,58,1.690489e-06,3.2873724
14,59,0.0006746594,3.2873724
14,60,0.003283773,3.2873724
14,61,0.0011878725,3.2873724
14,62,0.0072687743,3.2873724
14,63,0.0024510636,3.2873724
15,0,0.03332731,5.454169
15,1,0.63360214,5.454169
15,2,5.0850904e-06,5.454169
15,3,0.1346033,5.454169
15,4,0.062467262,5.454169
15,5,0.0003609794,5.454169
15,6,6.9118346e-07,5.454169
15,7,0.0022170548,5.454169
15,8,0.091286816,5.454169
15,9,0.0059720473,5.454169
15,10,0.75907356,5.454169
15,11,0.8859154,5.454169
15,12,0.5817875,5.454169
15,13,0.70148605,5.454169
15,14,0.0126106115,5.454169
15,15,0.008243345,5.454169
15,16,0.00018104332,5.454169
15,17,0.027138302,5.454169
15,18,0.0023739797,5.454169
15,19,0.0006368408,5.454169
15,20,0.021259189,5.454169
15,21,0.013000317,5.454169
15,22,0.024118712,5.454169
15,23,0.012143951,5.454169
15,24,1.05498875e-05,5.454169
15,25,6.276727e-05,5.454169
15,26,0.000696818,5.454169
15,27,6.675121e-05,5.454169
15,28,0.059907623,5.454169
15,29,0.0010041185,5.454169
15,30,0.28375798,5.454169
15,31,0.027662238,5.454169
15,32,0.021342725,5.454169
15,33,0.00019872209,5.454169
15,34,0.0019818333,5.454169
15,35,0.04678237,5.454169
15,36,0.11359401,5.454169
15,37,0.028579662,5.454169
15,38,0.14361736,5.454169
15,39,0.30439565,5.454169
15,40,8.7746037e-07,5.454169
15,41,0.008939717,5.454169
15,42,0.0023010094,5.454169
15,43,4.258759e-07,5.454169
15,44,0.0078062224,5.454169
15,45,9.0137684e-05,5.454169
15,46,0.0076916143,5.454169
15,47,0.04931689,5.454169
15,48,0.0033413074,5.454169
15,49,5.719596e-06,5.454169
15,50,1.7784406e-06,5.454169
15,51,0.02564173,5.454169
15,52,4.7578956e-07,5.454169
15,53,0.0015545975,5.454169
15,54,0.013504914,5.454169
15,55,0.018815517,5.454169
15,56,0.17945164,5.454169
15,57,0.05789046,5.454169
15,58,0.0034581516,5.454169
15,59,0.0040048226,5.454169
15,60,0.002217159,5.454169
15,61,0.0026137955,5.454169
15,62,0.008456562,5.454169
15,63,0.009589819,5.454169
16,0,0.00060190563,2.9968467
16,1,0.00016522067,2.9968467
16,2,2.2125341e-05,2.9968467
16,3,0.036891606,2.9968467
16,4,0.0054682074,2.9968467
16,5,1.0128228e-06,2.9968467
16,6,0.0029426822,2.9968467
16,7,0.021091133,2.9968467
16,8,9.205372e-07,2.9968467
16,9,8.1523893e-07,2.9968467
16,10,7.347658e-05,2.9968467
16,11,0.00026780396,2.9968467
16,12,0.0042131944,2.9968467
16,13,0.006324374,2.9968467
16,14,0.007887628,2.9968467
16,15,1.6760083e-08,2.9968467
16,16,0.60750884,2.9968467
16,17,0.00035336416,2.9968467
16,18,0.01546229,2.9968467
16,19,0.041710757,2.9968467
16,20,0.0028538187,2.9968467
16,21,0.15289144,2.9968467
16,22,0.035890732,2.9968467
16,23,0.013399931,2.9968467
16,24,0.00025163646,2.9968467
16,25,0.0037960499,2.9968467
16,26,0.0005544977,2.9968467
16,27,0.00022512878,2.9968467
16,28,0.005984025,2.9968467
16,29,0.0016344474,2.9968467
16,30,0.0046015484,2.9968467
16,31,0.0014064668,2.9968467
16,32,0.48973858,2.9968467
16,33,0.12952232,2.9968467
16,34,0.013484056,2.9968467
16,35,0.020291084,2.9968467
16,36,0.027421515,2.9968467
16,37,0.093916155,2.9968467
16,38,0.053908326,2.9968467
16,39,0.51071894,2.9968467
16,40,0.013017375,2.9968467
16,41,0.067178726,2.9968467
16,42,4.4812678e-05,2.9968467
16,43,0.035705008,2.9968467
16,44,0.016350811,2.9968467
16,45,0.0018160961,2.9968467
16,46,0.09136315,2.9968467
16,47,0.011927862,2.9968467
16,48,0.13630523,2.9968467
16,49,0.00028786363,2.9968467
16,50,0.015443713,2.9968467
16,51,0.07207675,2.9968467
16,52,0.06528328,2.9968467
16,53,0.039123252,2.9968467
16,54,0.0724978,2.9968467
16,55,0.00045140693,2.9968467
16,56,3.0425133e-06,2.9968467
16,57,6.6804946e-06,2.9968467
16,58,2.3185716e-08,2.9968467
16,59,1.4447846e-07,2.9968467
16,60,3.9120467e-09,2.9968467
16,61,1.1773953e-07,2.9968467
16,62,0.04448536,2.9968467
16,63,1.3144385e-08,2.9968467
17,0,0.00939477,8.284877
17,1,0.001230363,8.284877
17,2,0.019945387,8.284877
17,3,0.01949229,8.284877
17,4,0.005471407,8.284877
17,5,0.12736534,8.284877
17,6,0.73280364,8.284877
17,7,0.15594251,8.284877
17,8,0.0019603965,8.284877
17,9,0.04233995,8.284877
17,10,3.7449084e-16,8.284877
17,11,8.1891855e-08,8.284877
17,12,3.0666286e-10,8.284877
17,13,5.039834e-15,8.284877
17,14,3.0479265e-07,8.284877
17,15,1.990007e-14,8.284877
17,16,0.00040759184,8.284877
17,17,1.0260016e-07,8.284877
17,18,9.318734e-06,8.284877
17,19,0.04351358,8.284877
17,20,8.616365e-06,8.284877
17,21,1.18457465e-05,8.284877
17,22,0.0046644113,8.284877
17,23,0.0035624416,8.284877
17,24,0.30652857,8.284877
17,25,1.5771848e-06,8.284877
17,26,0.017979851,8.284877
17,27,0.5110832,8.284877
17,28,1.7328989e-06,8.284877
17,29,0.01214858,8.284877
17,30,8.107747e-06,8.284877
17,31,0.031638976,8.284877
17,32,0.02714336,8.284877
17,33,0.0034859274,8.284877
17,34,0.00017133827,8.284877
17,35,0.32776335,8.284877
17,36,0.071354695,8.284877
17,37,0.0014715886,8.284877
17,38,0.5186734,8.284877
17,39,0.28875726,8.284877
17,40,0.095779985,8.284877
17,41,0.026843017,8.284877
17,42,0.16890585,8.284877
17,43,0.40857333,8.284877
17,44,0.00032519305,8.284877
17,45,0.16052817,8.284877
17,46,3.254881e-05,8.284877
17,47,0.05538445,8.284877
17,48,1.1732726e-05,8.284877
17,49,0.90473086,8.284877
17,50,0.6272589,8.284877
17,51,1.8321425e-06,8.284877
17,52,0.19764984,8.284877
17,53,0.115885764,8.284877
17,54,0.037983824,8.284877
17,55,0.03360699,8.284877
17,56,0.7422653,8.284877
17,57,0.5208167,8.284877
17,58,0.0031329568,8.284877
17,59,0.17665237,8.284877
17,60,0.48600057,8.284877
17,61,0.008412378,8.284877
17,62,0.032588873,8.284877
17,63,0.19516927,8.284877
18,0,5.0900067e-06,5.0996914
18,1,4.768697e-07,5.0996914
18,2,0.0028371953,5.0996914
18,3,0.0012818852,5.0996914
18,4,0.08962283,5.0996914
18,5,0.3088216,5.0996914
18,6,0.00025988344,5.0996914
18,7,0.14784811,5.0996914
18,8,0.0009667656,5.0996914
18,9,1.9424424e-06,5.0996914
18,10,0.00021770567,5.0996914
18,11,0.014161218,5.0996914
18,12,0.0026980205,5.0996914
18,13,0.0013791831,5.0996914
18,14,7.571456e-05,5.0996914
18,15,0.02797167,5.0996914
18,16,0.034647897,5.0996914
18,17,0.009796634,5.0996914
18,18,1.2236221e-05,5.0996914
18,19,0.0019624752,5.0996914
18,20,0.005160391,5.0996914
18,21,0.0008870133,5.0996914
18,22,1.0328495e-06,5.0996914
18,23,0.00045416344,5.0996914
18,24,0.31433344,5.0996914
18,25,0.6633066,5.0996914
18,26,0.00041126146,5.0996914
18,27,0.16055293,5.0996914
18,28,0.08407149,5.0996914
18,29,4.394719e-06,5.0996914
18,30,0.3061035,5.0996914
18,31,0.38755205,5.0996914
18,32,7.508429e-05,5.0996914
18,33,0.0001558866,5.0996914
18,34,2.3929936e-06,5.0996914
18,35,0.020019343,5.0996914
18,36,4.909656e-09,5.0996914
18,37,2.432395e-06,5.0996914
18,38,1.8263464e-07,5.0996914
18,39,7.7972356e-07,5.0996914
18,40,0.012198165,5.0996914
18,41,0.47182572,5.0996914
18,42,0.15085141,5.0996914
18,43,0.49023333,5.0996914
18,44,0.12884013,5.0996914
18,45,0.066023305,5.0996914
18,46,0.7030107,5.0996914
18,47,0.24868694,5.0996914
18,48,0.0038710565,5.0996914
18,49,0.00038149132,5.0996914
18,50,0.004253731,5.0996914
18,51,6.4367756e-05,5.0996914
18,52,0.0031897707,5.0996914
18,53,0.0020397538,5.0996914
18,54,0.0057564666,5.0996914
18,55,8.8250795e-07,5.0996914
18,56,0.009249567,5.0996914
18,57,0.06412609,5.0996914
18,58,2.0477119e-05,5.0996914
18,59,0.01561635,5.0996914
18,60,0.11487418,5.0996914
18,61,4.181379e-06,5.0996914
18,62,0.01625473,5.0996914
18,63,0.00065528695,5.0996914
19,0,0.00025731095,1.3649902
19,1,0.0011147483,1.3649902
19,2,0.00040580897,1.3649902
19,3,0.023626748,1.3649902
19,4,0.008332759,1.3649902
19,5,0.0671863,1.3649902
19,6,0.0024450608,1.3649902
19,7,0.02045307,1.3649902
19,8,7.894871e-05,1.3649902
19,9,7.77636e-05,1.3649902
19,10,0.03648657,1.3649902
19,11,2.9422457e-05,1.3649902
19,12,0.013354468,1.3649902
19,13,1.9414617e-06,1.3649902
19,14,1.8588318e-05,1.3649902
19,15,0.0019019317,1.3649902
19,16,0.059800602,1.3649902
19,17,0.0072808308,1.3649902
19,18,0.0025212534,1.3649902
19,19,0.048102662,1.3649902
19,20,0.14057991,1.3649902
19,21,0.00068513415,1.3649902
19,22,0.06300147,1.3649902
19,23,0.00298779,1.3649902
19,24,5.403799e-06,1.3649902
19,25,4.6140028e-12,1.3649902
19,26,2.3105453e-09,1.3649902
19,27,8.627902e-05,1.3649902
19,28,1.04863285e-10,1.3649902
19,29,8.447908e-06,1.3649902
19,30,0.14103013,1.3649902
19,31,7.519237e-05,1.3649902
19,32,0.007471311,1.3649902
19,33,7.64313e-05,1.3649902
19,34,0.06464559,1.3649902
19,35,0.32854778,1.3649902
19,36,0.005715944,1.3649902
19,37,0.0004251073,1.3649902
19,38,7.311619e-06,1.3649902
19,39,0.010465786,1.3649902
19,40,0.0014734844,1.3649902
19,41,9.903433e-05,1.3649902
19,42,0.00030955108,1.3649902
19,43,0.004648605,1.3649902
19,44,0.031141803,1.3649902
19,45,0.00048706675,1.3649902
19,46,0.0015651803,1.3649902
19,47,1.26631985e-05,1.3649902
19,48,0.03538447,1.3649902
19,49,0.006365202,1.3649902
19,50,0.007230439,1.3649902
19,51,0.0073714983,1.3649902
19,52,0.033874147,1.3649902
19,53,0.004491481,1.3649902
19,54,0.09434577,1.3649902
19,55,0.0050274218,1.3649902
19,56,0.0005315127,1.3649902
19,57,0.021763362,1.3649902
19,58,0.0034236044,1.3649902
19,59,0.00029954815,1.3649902
19,60,0.024815202,1.3649902
19,61,0.0022656224,1.3649902
19,62,0.011053361,1.3649902
19,63,0.0077187233,1.3649902
20,0,0.025964804,0.37630296
20,1,0.00024534296,0.37630296
20,2,0.0008917955,0.37630296
20,3,0.0028362153,0.37630296
20,4,0.00051658356,0.37630296
20,5,0.0052694976,0.37630296
20,6,0.0004319713,0.37630296
20,7,0.006726979,0.37630296
20,8,0.000240487,0.37630296
20,9,2.023498e-06,0.37630296
20,10,0.0012848256,0.37630296
20,11,3.7666968e-07,0.37630296
20,12,7.5907255e-06,0.37630296
20,13,0.0001548265,0.37630296
20,14,0.00056421675,0.37630296
20,15,0.0012230852,0.37630296
20,16,0.0023344578,0.37630296
20,17,2.2622644e-05,0.37630296
20,18,1.1003176e-05,0.37630296
20,19,0.0064657163,0.37630296
20,20,0.00010946179,0.37630296
20,21,0.0042068046,0.37630296
20,22,1.02829745e-08,0.37630296
20,23,8.935886e-06,0.37630296
20,24,2.1485924e-07,0.37630296
20,25,0.005734869,0.37630296
20,26,0.0056134067,0.37630296
20,27,2.5763606e-07,0.37630296
20,28,0.0027091068,0.37630296
20,29,0.0015831635,0.37630296
20,30,5.982832e-07,0.37630296
20,31,0.033633843,0.37630296
20,32,0.001013809,0.37630296
20,33,0.00039122748,0.37630296
20,34,1.3962218e-06,0.37630296
20,35,0.0006584925,0.37630296
20,36,0.0005587942,0.37630296
20,37,4.8762186e-06,0.37630296
20,38,0.0037334594,0.37630296
20,39,0.0028317939,0.37630296
20,40,7.652518e-07,0.37630296
20,41,0.02167576,0.37630296
20,42,0.051648185,0.37630296
20,43,0.005800451,0.37630296
20,44,0.014982646,0.37630296
20,45,0.043681756,0.37630296
20,46,0.000319276,0.37630296
20,47,0.00450339,0.37630296
20,48,6.289827e-05,0.37630296
20,49,0.00012779,0.37630296
20,50,0.016482798,0.37630296
20,51,6.408467e-05,0.37630296
20,52,0.004719843,0.37630296
20,53,0.027645776,0.37630296
20,54,0.0020323223,0.37630296
20,55,0.007074303,0.37630296
20,56,0.00018091816,0.37630296
20,57,0.01182554,0.37630296
20,58,1.7979924e-07,0.37630296
20,59,0.00018574018,0.37630296
20,60,0.00015148733,0.37630296
20,61,7.0135475e-06,0.37630296
20,62,0.036832906,0.37630296
20,63,0.008308219,0.37630296
21,0,0.6919495,6.345007
21,1,0.013674341,6.345007
21,2,0.03662967,6.345007
21,3,0.31555372,6.345007
21,4,0.7129177,6.345007
21,5,0.007379853,6.345007
21,6,8.4827676e-05,6.345007
21,7,0.3445255,6.345007
21,8,0.009175263,6.345007
21,9,0.0017406277,6.345007
21,10,5.396312e-06,6.345007
21,11,0.002110721,6.345007
21,12,0.0041257385,6.345007
21,13,1.03171615e-05,6.345007
21,14,0.00051980815,6.345007
21,15,0.05688543,6.345007
21,16,0.97731364,6.345007
21,17,4.928456e-09,6.345007
21,18,0.002685858,6.345007
21,19,0.6599053,6.345007
21,20,0.00025697093,6.345007
21,21,0.031695254,6.345007
21,22,0.015632953,6.345007
21,23,0.0054472676,6.345007
21,24,0.0007511143,6.345007
21,25,0.13290739,6.345007
21,26,0.17447096,6.345007
21,27,0.20184892,6.345007
21,28,0.0023527865,6.345007
21,29,0.6040391,6.345007
21,30,0.038458824,6.345007
21,31,0.014323917,6.345007
21,32,7.0750507e-06,6.345007
21,33,0.00014384303,6.345007
21,34,5.60079e-05,6.345007
21,35,1.0256767e-05,6.345007
21,36,0.016067881,6.345007
21,37,7.056957e-05,6.345007
21,38,0.041096188,6.345007
21,39,0.026275719,6.345007
21,40,0.022724863,6.345007
21,41,0.00018565681,6.345007
21,42,0.0015338303,6.345007
21,43,0.027319804,6.345007
21,44,0.018556427,6.345007
21,45,0.0035667575,6.345007
21,46,0.053734053,6.345007
21,47,0.0023640674,6.345007
21,48,1.5356103e-09,6.345007
21,49,1.3455567e-09,6.345007
21,50,0.00062171696,6.345007
21,51,5.0126353e-05,6.345007
21,52,0.0026330156,6.345007
21,53,0.06733899,6.345007
21,54,0.19923629,6.345007
21,55,0.12871945,6.345007
21,56,0.000858724,6.345007
21,57,0.0038957987,6.345007
21,58,9.313057e-05,6.345007
21,59,0.40163696,6.345007
21,60,0.010382104,6.345007
21,61,0.06528732,6.345007
21,62,0.18728313,6.345007
21,63,0.0038786344,6.345007
22,0,0.011752324,3.5668223
22,1,0.0030042622,3.5668223
22,2,0.002963414,3.5668223
22,3,0.0008080181,3.5668223
22,4,0.007867705,3.5668223
22,5,5.41532e-05,3.5668223
22,6,0.00011497647,3.5668223
22,7,0.0007186737,3.5668223
22,8,0.0013685626,3.5668223
22,9,0.01419601,3.5668223
22,10,0.002323304,3.5668223
22,11,0.004229908,3.5668223
22,12,0.0014056946,3.5668223
22,13,0.027660303,3.5668223
22,14,0.0036616132,3.5668223
22,15,0.03067858,3.5668223
22,16,0.00063853373,3.5668223
22,17,0.00010617424,3.5668223
22,18,0.00035987207,3.5668223
22,19,0.001117578,3.5668223
22,20,0.0017464542,3.5668223
22,21,0.015254818,3.5668223
22,22,0.007818048,3.5668223
22,23,0.007319545,3.5668223
22,24,7.855289e-06,3.5668223
22,25,0.010928273,3.5668223
22,26,0.009801525,3.5668223
22,27,0.018552966,3.5668223
22,28,0.11690605,3.5668223
22,29,0.06936353,3.5668223
22,30,0.0068958406,3.5668223
22,31,0.5001806,3.5668223
22,32,0.027150296,3.5668223
22,33,0.015904436,3.5668223
22,34,0.010895077,3.5668223
22,35,0.021360613,3.5668223
22,36,0.09877178,3.5668223
22,37,0.0010766247,3.5668223
22,38,0.38455272,3.5668223
22,39,0.26545948,3.5668223
22,40,0.0005028387,3.5668223
22,41,0.007942914,3.5668223
22,42,0.004359589,3.5668223
22,43,0.0003813724,3.5668223
22,44,0.0021408119,3.5668223
22,45,0.010097159,3.5668223
22,46,0.037746787,3.5668223
22,47,0.039953366,3.5668223
22,48,0.29493928,3.5668223
22,49,0.004633027,3.5668223
22,50,2.4852354e-05,3.5668223
22,51,0.33137962,3.5668223
22,52,0.07805042,3.5668223
22,53,0.19644311,3.5668223
22,54,0.20393902,3.5668223
22,55,0.17153361,3.5668223
22,56,9.584687e-07,3.5668223
22,57,0.054876424,3.5668223
22,58,3.8584722e-07,3.5668223
22,59,0.045027025,3.5668223
22,60,0.28402644,3.5668223
22,61,3.4506007e-07,3.5668223
22,62,0.08889049,3.5668223
22,63,0.0049566654,3.5668223
23,0,0.0016143459,0.56699127
23,1,0.0010054207,0.56699127
23,2,0.020039923,0.56699127
23,3,0.0057277866,0.56699127
23,4,0.0018104301,0.56699127
23,5,0.0040423246,0.56699127
23,6,1.1191547e-08,0.56699127
23,7,0.00038917107,0.56699127
23,8,0.006682816,0.56699127
23,9,0.0016391609,0.56699127
23,10,1.9548641e-07,0.56699127
23,11,0.066547245,0.56699127
23,12,0.0009852346,0.56699127
23,13,1.2663403e-07,0.56699127
23,14,0.07783477,0.56699127
23,15,0.01844811,0.56699127
23,16,0.0047066296,0.56699127
23,17,3.101572e-11,0.56699127
23,18,1.27410185e-05,0.56699127
23,19,8.429055e-06,0.56699127
23,20,0.00022319498,0.56699127
23,21,0.0003434532,0.56699127
23,22,1.898481e-10,0.56699127
23,23,7.677702e-14,0.56699127
23,24,0.0004456896,0.56699127
23,25,0.0061940225,0.56699127
23,26,3.406246e-06,0.56699127
23,27,0.013657743,0.56699127
23,28,0.017845668,0.56699127
23,29,0.0011650489,0.56699127
23,30,5.239599e-06,0.56699127
23,31,0.0095790755,0.56699127
23,32,2.4673747e-05,0.56699127
23,33,0.00020484513,0.56699127
23,34,0.010295467,0.56699127
23,35,0.00035690857,0.56699127
23,36,0.0025202841,0.56699127
23,37,0.0001102497,0.56699127
23,38,0.14007081,0.56699127
23,39,0.077369004,0.56699127
23,40,0.012909757,0.56699127
23,41,3.932243e-05,0.56699127
23,42,3.329208e-07,0.56699127
23,43,0.00048210114,0.56699127
23,44,0.005987093,0.56699127
23,45,0.005846836,0.56699127
23,46,0.0098362295,0.56699127
23,47,0.004516379,0.56699127
23,48,4.8528673e-05,0.56699127
23,49,1.3958842e-05,0.56699127
23,50,0.010317184,0.56699127
23,51,2.7608712e-05,0.56699127
23,52,0.0067545627,0.56699127
23,53,0.00013081756,0.56699127
23,54,9.349267e-05,0.56699127
23,55,6.207263e-06,0.56699127
23,56,2.1972562e-08,0.56699127
23,57,0.0003725774,0.56699127
23,58,0.00075172336,0.56699127
23,59,0.00033586787,0.56699127
23,60,2.4191235e-07,0.56699127
23,61,0.0016712176,0.56699127
23,62,0.0016023613,0.56699127
23,63,0.013337078,0.56699127
24,0,7.3721517e-06,2.8108068
24,1,0.00019417245,2.8108068
24,2,0.1387096,2.8108068
24,3,0.013137691,2.8108068
24,4,0.031242162,2.8108068
24,5,4.4130147e-08,2.8108068
24,6,0.0377643,2.8108068
24,7,0.003583404,2.8108068
24,8,0.01096244,2.8108068
24,9,0.010862285,2.8108068
24,10,0.003837736,2.8108068
24,11,0.010084273,2.8108068
24,12,0.011182599,2.8108068
24,13,0.015829697,2.8108068
24,14,0.027827673,2.8108068
24,15,0.019245727,2.8108068
24,16,1.2448936e-05,2.8108068
24,17,0.00078003446,2.8108068
24,18,0.00021279289,2.8108068
24,19,2.1614713e-07,2.8108068
24,20,0.000504645,2.8108068
24,21,0.00048437537,2.8108068
24,22,0.00011314684,2.8108068
24,23,0.0006735831,2.8108068
24,24,0.14671086,2.8108068
24,25,0.00013675768,2.8108068
24,26,0.07940037,2.8108068
24,27,0.02367199,2.8108068
24,28,0.10173451,2.8108068
24,29,0.01518512,2.8108068
24,30,0.013379142,2.8108068
24,31,0.038586643,2.8108068
24,32,0.046302304,2.8108068
24,33,0.09414902,2.8108068
24,34,0.0647886,2.8108068
24,35,0.07721993,2.8108068
24,36,0.051769152,2.8108068
24,37,0.19252759,2.8108068
24,38,0.010192691,2.8108068
24,39,0.027742878,2.8108068
24,40,0.005728257,2.8108068
24,41,0.0036574737,2.8108068
24,42,0.124744594,2.8108068
24,43,0.012141518,2.8108068
24,44,0.074604705,2.8108068
24,45,0.051362365,2.8108068
24,46,0.35550222,2.8108068
24,47,0.203405,2.8108068
24,48,7.478501e-08,2.8108068
24,49,0.00083442405,2.8108068
24,50,0.00069219107,2.8108068
24,51,1.030509e-05,2.8108068
24,52,0.0008218959,2.8108068
24,53,0.003965943,2.8108068
24,54,0.0059231697,2.8108068
24,55,0.0002944002,2.8108068
24,56,0.12450138,2.8108068
24,57,0.013156489,2.8108068
24,58,0.14574645,2.8108068
24,59,0.024011865,2.8108068
24,60,0.10414034,2.8108068
24,61,0.07762857,2.8108068
24,62,0.059446942,2.8108068
24,63,0.09773643,2.8108068
25,0,0.008943008,1.3993568
25,1,8.334947e-07,1.3993568
25,2,0.039470494,1.3993568
25,3,0.11743407,1.3993568
25,4,0.07823475,1.3993568
25,5,0.03228553,1.3993568
25,6,0.0010057532,1.3993568
25,7,0.039294504,1.3993568
25,8,0.0007009523,1.3993568
25,9,0.0070581757,1.3993568
25,10,0.012833314,1.3993568
25,11,0.0006752091,1.3993568
25,12,0.08930803,1.3993568
25,13,0.06821837,1.3993568
25,14,0.0032959946,1.3993568
25,15,0.14596438,1.3993568
25,16,8.010233e-05,1.3993568
25,17,0.0010049224,1.3993568
25,18,1.5598446e-06,1.3993568
25,19,8.052402e-05,1.3993568
25,20,2.373655e-05,1.3993568
25,21,1.4964267e-05,1.3993568
25,22,0.00079309236,1.3993568
25,23,0.0048163426,1.3993568
25,24,0.034351237,1.3993568
25,25,0.013504507,1.3993568
25,26,0.023104105,1.3993568
25,27,0.012687204,1.3993568
25,28,0.017208597,1.3993568
25,29,0.042522494,1.3993568
25,30,0.07323795,1.3993568
25,31,0.04718356,1.3993568
25,32,0.0015954477,1.3993568
25,33,1.8809227e-05,1.3993568
25,34,0.006452606,1.3993568
25,35,0.0018069027,1.3993568
25,36,0.00029940423,1.3993568
25,37,0.0006822251,1.3993568
25,38,0.01107388,1.3993568
25,39,0.0039503006,1.3993568
25,40,0.00031144219,1.3993568
25,41,1.8673065e-05,1.3993568
25,42,0.0011898566,1.3993568
25,43,0.04911826,1.3993568
25,44,0.016537122,1.3993568
25,45,0.01159652,1.3993568
25,46,0.001844785,1.3993568
25,47,0.0038048658,1.3993568
25,48,0.00027030462,1.3993568
25,49,0.01357667,1.3993568
25,50,0.0037612154,1.3993568
25,51,0.016942326,1.3993568
25,52,0.016465392,1.3993568
25,53,0.014306802,1.3993568
25,54,0.048459124,1.3993568
25,55,0.06361027,1.3993568
25,56,0.0009349921,1.3993568
25,57,0.0046884157,1.3993568
25,58,0.0006097861,1.3993568
25,59,0.069784015,1.3993568
25,60,8.4423555e-06,1.3993568
25,61,0.00038828605,1.3993568
25,62,0.11235486,1.3993568
25,63,0.0075565763,1.3993568
26,0,4.6586678e-08,2.8344061
26,1,0.025165819,2.8344061
26,2,0.00035933193,2.8344061
26,3,0.00363961,2.8344061
26,4,0.0013790402,2.8344061
26,5,0.0037558097,2.8344061
26,6,0.000111411384,2.8344061
26,7,0.0064115506,2.8344061
26,8,0.0057234163,2.8344061
26,9,1.3669288e-07,2.8344061
26,10,0.0143793,2.8344061
26,11,0.0046761776,2.8344061
26,12,0.0025651357,2.8344061
26,13,9.352277e-05,2.8344061
26,14,0.0009200035,2.8344061
26,15,0.028324414,2.8344061
26,16,0.006323985,2.8344061
26,17,0.0010338007,2.8344061
26,18,0.06279603,2.8344061
26,19,0.19543055,2.8344061
26,20,0.02128832,2.8344061
26,21,0.15275514,2.8344061
26,22,0.0035753204,2.8344061
26,23,0.03341999,2.8344061
26,24,0.025912046,2.8344061
26,25,0.15639283,2.8344061
